Id,State,Country,Lat,Long,temp,min,max,dewp,prcp,fog
25519,Cayman Islands,United Kingdom,19.3133,-81.2546,80.9,72.1,86.7,73.6,0,0
25520,Cayman Islands,United Kingdom,19.3133,-81.2546,78.9,77,80.6,70.8,0,0
25521,Cayman Islands,United Kingdom,19.3133,-81.2546,75.7,73.4,77,63.9,0,0
25522,Cayman Islands,United Kingdom,19.3133,-81.2546,77,72.7,81,64.7,0,0
25523,Cayman Islands,United Kingdom,19.3133,-81.2546,80.3,70.9,85.1,71.7,0,0
25524,Cayman Islands,United Kingdom,19.3133,-81.2546,82.2,74.3,86.5,75.1,0,0
25525,Cayman Islands,United Kingdom,19.3133,-81.2546,82.8,74.3,87.1,75.6,0,0
25526,Cayman Islands,United Kingdom,19.3133,-81.2546,83.5,74.5,87.3,75.2,0,0
25527,Cayman Islands,United Kingdom,19.3133,-81.2546,81.7,74.8,86.9,75.8,0,0
25528,Cayman Islands,United Kingdom,19.3133,-81.2546,81.1,74.8,85.1,74,0,0
25529,Cayman Islands,United Kingdom,19.3133,-81.2546,78.3,74.3,83.5,67.3,0,0
25530,Cayman Islands,United Kingdom,19.3133,-81.2546,78.8,73.2,81.5,69.4,0.03,1
25531,Cayman Islands,United Kingdom,19.3133,-81.2546,80.6,77,84.2,71.8,0,0
25532,Cayman Islands,United Kingdom,19.3133,-81.2546,80.5,75.4,84.2,70.5,0,0
25533,Cayman Islands,United Kingdom,19.3133,-81.2546,80.4,75,84.2,70.5,0,1
25534,Cayman Islands,United Kingdom,19.3133,-81.2546,81,75.2,84.2,73.5,0,0
25535,Cayman Islands,United Kingdom,19.3133,-81.2546,81.5,74.3,86,74.9,0,0
25536,Cayman Islands,United Kingdom,19.3133,-81.2546,81.7,74.7,86,73.6,0,0
25537,Cayman Islands,United Kingdom,19.3133,-81.2546,81,75.7,85.6,71.3,0,0
25538,Cayman Islands,United Kingdom,19.3133,-81.2546,80.7,74.8,84.7,72.3,0,0
25539,Cayman Islands,United Kingdom,19.3133,-81.2546,81.1,74.8,85.1,72.9,0,0
25540,Cayman Islands,United Kingdom,19.3133,-81.2546,81.3,77,86,73.3,0.02,0
25541,Cayman Islands,United Kingdom,19.3133,-81.2546,81.9,75,87.4,74.6,0,0
25542,Cayman Islands,United Kingdom,19.3133,-81.2546,81.3,74.7,85.6,74.4,0,0
25543,Cayman Islands,United Kingdom,19.3133,-81.2546,80.2,72.7,85.3,73.9,0,1
25544,Cayman Islands,United Kingdom,19.3133,-81.2546,81.1,76.3,86,73.2,0,0
25545,Cayman Islands,United Kingdom,19.3133,-81.2546,81,70.3,86.7,71.9,0,0
25576,Channel Islands,United Kingdom,49.3723,-2.3644,39.7,32.2,44.2,39.7,0.01,0
25577,Channel Islands,United Kingdom,49.3723,-2.3644,42.9,41.5,45.1,42.3,0.04,0
25578,Channel Islands,United Kingdom,49.3723,-2.3644,42.4,41.4,43.7,41.6,0.02,0
25579,Channel Islands,United Kingdom,49.3723,-2.3644,41.4,39.6,42.3,39.8,0,0
25580,Channel Islands,United Kingdom,49.3723,-2.3644,44.9,39.6,48.6,43.1,0,0
25581,Channel Islands,United Kingdom,49.3723,-2.3644,43.8,39.4,47.1,41.5,0.03,0
25582,Channel Islands,United Kingdom,49.3723,-2.3644,38.9,36.7,42.3,34.9,0.33,0
25583,Channel Islands,United Kingdom,49.3723,-2.3644,40.9,35.8,45.3,34.9,0,0
25584,Channel Islands,United Kingdom,49.3723,-2.3644,46.8,42.4,53.1,44.5,0,0
25585,Channel Islands,United Kingdom,49.3723,-2.3644,49.8,45.3,53.1,47,0.01,0
25586,Channel Islands,United Kingdom,49.3723,-2.3644,49.2,43.9,52.2,41.7,0.01,0
25587,Channel Islands,United Kingdom,49.3723,-2.3644,46.6,41.7,52.9,43.1,0.09,0
25588,Channel Islands,United Kingdom,49.3723,-2.3644,46.3,39.6,50.2,39.2,0.16,0
25589,Channel Islands,United Kingdom,49.3723,-2.3644,42.4,37.9,47.5,35.5,0,0
25590,Channel Islands,United Kingdom,49.3723,-2.3644,41.3,37.2,46.6,37.5,0.01,0
25591,Channel Islands,United Kingdom,49.3723,-2.3644,38,31.3,48.2,35.2,0,0
25592,Channel Islands,United Kingdom,49.3723,-2.3644,40.1,30.9,47.3,36.9,0.01,0
25593,Channel Islands,United Kingdom,49.3723,-2.3644,46.4,43,49.1,40.7,0.02,0
25594,Channel Islands,United Kingdom,49.3723,-2.3644,50,41.9,55.6,44.1,0.01,0
25595,Channel Islands,United Kingdom,49.3723,-2.3644,41.2,34,47.7,35.1,0.33,0
25596,Channel Islands,United Kingdom,49.3723,-2.3644,39.2,33.4,43.3,29.3,0.09,0
25597,Channel Islands,United Kingdom,49.3723,-2.3644,38.7,34.9,43.9,30.5,0,0
25598,Channel Islands,United Kingdom,49.3723,-2.3644,43.1,40.3,48.7,39.8,0.16,0
25599,Channel Islands,United Kingdom,49.3723,-2.3644,44.7,38.3,49.6,40.6,0,0
25600,Channel Islands,United Kingdom,49.3723,-2.3644,51.9,48,55.6,48.8,0.05,0
25601,Channel Islands,United Kingdom,49.3723,-2.3644,49.9,41.9,57.2,45.4,0.02,0
25602,Channel Islands,United Kingdom,49.3723,-2.3644,44.1,40.6,49.6,36.5,0.34,0
25603,Channel Islands,United Kingdom,49.3723,-2.3644,42.4,38.1,48.9,36.6,0,0
25604,Channel Islands,United Kingdom,49.3723,-2.3644,41.1,36,46.8,36.8,0.1,0
25605,Channel Islands,United Kingdom,49.3723,-2.3644,44.8,38.3,50.5,40.7,0.12,0
25606,Channel Islands,United Kingdom,49.3723,-2.3644,43.8,37.2,49.1,37.2,0.22,0
25607,Channel Islands,United Kingdom,49.3723,-2.3644,49.5,45,55,42,0,0
25608,Channel Islands,United Kingdom,49.3723,-2.3644,46.6,37,55.4,40.3,0.43,0
25609,Channel Islands,United Kingdom,49.3723,-2.3644,45.5,35.6,52.7,41.3,0.2,0
25610,Channel Islands,United Kingdom,49.3723,-2.3644,40.1,36.3,44.8,34.8,0.19,0
25611,Channel Islands,United Kingdom,49.3723,-2.3644,37.5,33.6,43.9,33.3,0.03,0
25612,Channel Islands,United Kingdom,49.3723,-2.3644,36.9,33.6,42.6,32.2,0,0
25613,Channel Islands,United Kingdom,49.3723,-2.3644,39.9,32,51.1,37.5,0.11,0
25614,Channel Islands,United Kingdom,49.3723,-2.3644,45.5,39.6,50.9,39.1,0.41,0
25615,Channel Islands,United Kingdom,49.3723,-2.3644,42.1,38.3,47.7,32.9,0.15,0
25616,Channel Islands,United Kingdom,49.3723,-2.3644,40,34.9,46.4,34.6,0.07,0
25617,Channel Islands,United Kingdom,49.3723,-2.3644,39.3,34.2,45.5,35.4,0.02,0
25618,Channel Islands,United Kingdom,49.3723,-2.3644,39.7,33.4,48.4,34.5,0.03,0
25619,Channel Islands,United Kingdom,49.3723,-2.3644,41.5,39.4,42.8,39,0.08,0
25620,Channel Islands,United Kingdom,49.3723,-2.3644,39.2,32.5,45.1,34.6,0.02,0
25621,Channel Islands,United Kingdom,49.3723,-2.3644,42.6,30.6,52.2,38.2,0,0
25622,Channel Islands,United Kingdom,49.3723,-2.3644,48.7,42.6,54.7,41.8,0,0
25623,Channel Islands,United Kingdom,49.3723,-2.3644,44,38.5,50.4,38.7,0.04,0
25624,Channel Islands,United Kingdom,49.3723,-2.3644,53.7,42.1,59.5,49.5,0.24,0
25625,Channel Islands,United Kingdom,49.3723,-2.3644,50.2,43.5,54.9,43,0,0
25626,Channel Islands,United Kingdom,49.3723,-2.3644,44.8,38.7,50.9,33.1,0,0
25627,Channel Islands,United Kingdom,49.3723,-2.3644,43.7,40.6,48.7,36.7,0,0
25628,Channel Islands,United Kingdom,49.3723,-2.3644,45.2,38.8,50,42.6,0.02,0
25629,Channel Islands,United Kingdom,49.3723,-2.3644,47.8,40.6,51.8,43.3,0.08,0
25630,Channel Islands,United Kingdom,49.3723,-2.3644,42.4,34,49.5,37.7,0.02,0
25631,Channel Islands,United Kingdom,49.3723,-2.3644,48.7,40.3,57.7,41.9,0,0
25632,Channel Islands,United Kingdom,49.3723,-2.3644,49.4,42.4,55,46.4,0,0
25633,Channel Islands,United Kingdom,49.3723,-2.3644,43.9,41.4,47.5,40.4,0.07,0
25634,Channel Islands,United Kingdom,49.3723,-2.3644,43.1,40.8,46.8,38,0,0
25635,Channel Islands,United Kingdom,49.3723,-2.3644,42,39.2,45.3,32.8,0,0
25636,Channel Islands,United Kingdom,49.3723,-2.3644,40.4,33.6,45.5,31.6,0,0
25637,Channel Islands,United Kingdom,49.3723,-2.3644,41.8,35.6,48,32.4,0,0
25638,Channel Islands,United Kingdom,49.3723,-2.3644,42,33.3,50.9,31,0,0
25669,Gibraltar,United Kingdom,36.1408,-5.3536,52.9,50.7,54.7,48.9,0.02,1
25670,Gibraltar,United Kingdom,36.1408,-5.3536,55.3,51.8,61.5,48.9,0.24,1
25671,Gibraltar,United Kingdom,36.1408,-5.3536,55.9,52.5,58.6,51.7,0.28,1
25672,Gibraltar,United Kingdom,36.1408,-5.3536,56.1,53.8,58.3,48.4,0.28,1
25673,Gibraltar,United Kingdom,36.1408,-5.3536,56.5,53.6,62.1,49.7,0.55,1
25674,Gibraltar,United Kingdom,36.1408,-5.3536,57.6,52.7,64.6,44.1,0,0
25675,Gibraltar,United Kingdom,36.1408,-5.3536,59.9,55.8,66.7,50.8,0,0
25676,Gibraltar,United Kingdom,36.1408,-5.3536,60,55.2,67.1,49.2,0,0
25677,Gibraltar,United Kingdom,36.1408,-5.3536,62.2,57.4,69.8,48.4,0,0
25678,Gibraltar,United Kingdom,36.1408,-5.3536,62.2,55.8,69.1,38.3,0,0
25679,Gibraltar,United Kingdom,36.1408,-5.3536,64.9,58.1,72.3,50,0,0
25680,Gibraltar,United Kingdom,36.1408,-5.3536,60,57.7,62.1,55.6,0,0
25681,Gibraltar,United Kingdom,36.1408,-5.3536,60.3,55.9,67.1,55.2,0,0
25682,Gibraltar,United Kingdom,36.1408,-5.3536,61.7,57.2,69.4,54.3,0,0
25683,Gibraltar,United Kingdom,36.1408,-5.3536,56.2,52,58.8,54.2,0.02,1
25684,Gibraltar,United Kingdom,36.1408,-5.3536,57.7,56.5,58.6,52.7,0,0
25685,Gibraltar,United Kingdom,36.1408,-5.3536,57.9,55.9,59.4,53.7,0,1
25686,Gibraltar,United Kingdom,36.1408,-5.3536,61.2,56.7,65.8,53.5,0,0
25687,Gibraltar,United Kingdom,36.1408,-5.3536,59.8,55.8,64.9,53.2,0,0
25688,Gibraltar,United Kingdom,36.1408,-5.3536,58.9,56.7,62.1,54.8,0,0
25689,Gibraltar,United Kingdom,36.1408,-5.3536,60.6,53.4,68.4,53.8,0,0
25690,Gibraltar,United Kingdom,36.1408,-5.3536,62.6,59.2,68.4,52.8,0,0
25691,Gibraltar,United Kingdom,36.1408,-5.3536,60.3,57.6,66.4,52.9,0,0
25692,Gibraltar,United Kingdom,36.1408,-5.3536,59.2,55,63.7,53.2,0,0
25693,Gibraltar,United Kingdom,36.1408,-5.3536,58.1,55.9,61,54.6,0,0
25694,Gibraltar,United Kingdom,36.1408,-5.3536,58.4,55.6,62.2,53.8,0,0
25695,Gibraltar,United Kingdom,36.1408,-5.3536,61.5,54.9,71.1,52.9,0,0
25696,Gibraltar,United Kingdom,36.1408,-5.3536,60.4,59.2,61.9,56.2,0,1
25697,Gibraltar,United Kingdom,36.1408,-5.3536,59.5,58.3,61.9,55.1,0,0
25698,Gibraltar,United Kingdom,36.1408,-5.3536,58.8,57.9,59.7,54,0,0
25699,Gibraltar,United Kingdom,36.1408,-5.3536,58.7,57.6,60.1,53.6,0,1
25700,Gibraltar,United Kingdom,36.1408,-5.3536,58.8,57.2,61.7,53.4,0,0
25701,Gibraltar,United Kingdom,36.1408,-5.3536,59.9,58.1,63.9,55.5,0,0
25702,Gibraltar,United Kingdom,36.1408,-5.3536,59.6,48.2,67.1,54.1,0,0
25703,Gibraltar,United Kingdom,36.1408,-5.3536,62.7,56.3,69.3,50.4,0,0
25704,Gibraltar,United Kingdom,36.1408,-5.3536,60.3,57.9,64.8,50.2,0,0
25705,Gibraltar,United Kingdom,36.1408,-5.3536,64.8,57.4,73.4,44,0,0
25706,Gibraltar,United Kingdom,36.1408,-5.3536,60.3,54.1,64.6,51,0,0
25707,Gibraltar,United Kingdom,36.1408,-5.3536,60.9,56.1,64.8,50.7,0,0
25708,Gibraltar,United Kingdom,36.1408,-5.3536,63.3,59.9,68.2,54.5,0,0
25709,Gibraltar,United Kingdom,36.1408,-5.3536,63.3,60.6,67.8,54.8,0,0
25710,Gibraltar,United Kingdom,36.1408,-5.3536,60.7,57.2,64.8,50.9,0.01,0
25711,Gibraltar,United Kingdom,36.1408,-5.3536,63.2,59.2,68.7,53,0,0
25712,Gibraltar,United Kingdom,36.1408,-5.3536,61.5,58.1,66.4,52.6,0,1
25713,Gibraltar,United Kingdom,36.1408,-5.3536,57.4,53.4,60.8,45.8,0.02,0
25714,Gibraltar,United Kingdom,36.1408,-5.3536,59.7,52.5,64.8,44.7,0,0
25715,Gibraltar,United Kingdom,36.1408,-5.3536,60.2,54.7,64.6,51.2,0,0
25716,Gibraltar,United Kingdom,36.1408,-5.3536,68.8,58.5,78.6,39.1,0,0
25717,Gibraltar,United Kingdom,36.1408,-5.3536,64,60.1,69.1,49.3,0,0
25718,Gibraltar,United Kingdom,36.1408,-5.3536,63.3,58.8,69.1,54.7,0,0
25719,Gibraltar,United Kingdom,36.1408,-5.3536,66,58.6,74.3,50.6,0,0
25720,Gibraltar,United Kingdom,36.1408,-5.3536,63.9,59.7,72,51.1,0.01,0
25721,Gibraltar,United Kingdom,36.1408,-5.3536,61.2,58.6,64.8,55.3,0,0
25722,Gibraltar,United Kingdom,36.1408,-5.3536,60.1,59,63.7,56.5,0.03,1
25723,Gibraltar,United Kingdom,36.1408,-5.3536,58,55.4,61,43.7,0.12,0
25724,Gibraltar,United Kingdom,36.1408,-5.3536,57.2,50.5,61,49.7,0.24,1
25725,Gibraltar,United Kingdom,36.1408,-5.3536,60,57.9,61.9,56.9,0.2,1
25726,Gibraltar,United Kingdom,36.1408,-5.3536,59.5,59.2,59.9,56.1,0.01,1
25727,Gibraltar,United Kingdom,36.1408,-5.3536,59.1,58.3,60.3,55.7,0,1
25728,Gibraltar,United Kingdom,36.1408,-5.3536,56.8,53.8,63.7,49.9,0.67,1
25729,Gibraltar,United Kingdom,36.1408,-5.3536,53.9,51.1,57.2,52.1,0.83,1
25730,Gibraltar,United Kingdom,36.1408,-5.3536,55.8,53.1,58.5,52.7,0.2,0
25731,Gibraltar,United Kingdom,36.1408,-5.3536,55.2,54,56.7,53.4,0.63,1
25762,Montserrat,United Kingdom,16.7425,-62.1874,75.3,71.6,78.8,70.9,99.99,1
25763,Montserrat,United Kingdom,16.7425,-62.1874,79.2,75.2,82.4,71,0,0
25764,Montserrat,United Kingdom,16.7425,-62.1874,77.7,73.4,80.6,73.3,99.99,1
25765,Montserrat,United Kingdom,16.7425,-62.1874,77.6,73.4,80.6,72.2,0,0
25766,Montserrat,United Kingdom,16.7425,-62.1874,74.8,71.6,77,72.3,99.99,1
25767,Montserrat,United Kingdom,16.7425,-62.1874,77.7,73.4,80.6,70.8,0,0
25768,Montserrat,United Kingdom,16.7425,-62.1874,78.4,71.6,80.6,70.5,0,0
25769,Montserrat,United Kingdom,16.7425,-62.1874,78.4,71.6,82.4,70.4,0,0
25770,Montserrat,United Kingdom,16.7425,-62.1874,78.5,75.2,80.6,71.6,99.99,1
25771,Montserrat,United Kingdom,16.7425,-62.1874,78.8,75.2,80.6,72.4,0,0
25772,Montserrat,United Kingdom,16.7425,-62.1874,78.4,75.2,80.6,71.7,0,0
25773,Montserrat,United Kingdom,16.7425,-62.1874,79.2,75.2,80.6,70.6,0,0
25774,Montserrat,United Kingdom,16.7425,-62.1874,78.8,75.2,80.6,70.8,0,0
25775,Montserrat,United Kingdom,16.7425,-62.1874,78.8,75.2,80.6,69.5,0,0
25776,Montserrat,United Kingdom,16.7425,-62.1874,78.8,75.2,80.6,71.2,99.99,1
25777,Montserrat,United Kingdom,16.7425,-62.1874,78.9,75.2,82.4,70.1,0,0
25778,Montserrat,United Kingdom,16.7425,-62.1874,78.9,75.2,80.6,69.5,0,0
25779,Montserrat,United Kingdom,16.7425,-62.1874,77.2,75.2,78.8,69.2,99.99,1
25780,Montserrat,United Kingdom,16.7425,-62.1874,78,77,78.8,71.5,99.99,1
25781,Montserrat,United Kingdom,16.7425,-62.1874,78.9,77,80.6,69.9,0,0
25782,Montserrat,United Kingdom,16.7425,-62.1874,78.1,75.2,80.6,69.5,99.99,1
25783,Montserrat,United Kingdom,16.7425,-62.1874,78.4,77,80.6,71.2,0,0
25784,Montserrat,United Kingdom,16.7425,-62.1874,77.8,75.2,80.6,69.1,0,0
25785,Montserrat,United Kingdom,16.7425,-62.1874,77.6,75.2,80.6,70.9,99.99,1
25786,Montserrat,United Kingdom,16.7425,-62.1874,76.8,75.2,78.8,72.4,99.99,1
25787,Montserrat,United Kingdom,16.7425,-62.1874,76.7,71.6,80.6,70.7,99.99,1
25788,Montserrat,United Kingdom,16.7425,-62.1874,74.2,71.6,77,71.7,99.99,1
25789,Montserrat,United Kingdom,16.7425,-62.1874,77.4,75.2,78.8,70.1,0,0
25790,Montserrat,United Kingdom,16.7425,-62.1874,76.9,71.6,80.6,70.8,99.99,1
25791,Montserrat,United Kingdom,16.7425,-62.1874,76.7,71.6,80.6,69,99.99,1
25792,Montserrat,United Kingdom,16.7425,-62.1874,77.4,73.4,78.8,67.6,0,0
25793,Montserrat,United Kingdom,16.7425,-62.1874,77.6,73.4,80.6,70.1,0,0
25794,Montserrat,United Kingdom,16.7425,-62.1874,76.8,71.6,78.8,69,0,0
25795,Montserrat,United Kingdom,16.7425,-62.1874,78,73.4,80.6,71.5,0,0
25796,Montserrat,United Kingdom,16.7425,-62.1874,78.2,75.2,80.6,71.5,0,0
25797,Montserrat,United Kingdom,16.7425,-62.1874,75.7,73.4,77,71.6,99.99,1
25798,Montserrat,United Kingdom,16.7425,-62.1874,77.6,73.4,80.6,68.7,99.99,1
25799,Montserrat,United Kingdom,16.7425,-62.1874,77.9,75.2,80.6,70.5,99.99,1
25800,Montserrat,United Kingdom,16.7425,-62.1874,77.1,75.2,80.6,70.9,99.99,1
25801,Montserrat,United Kingdom,16.7425,-62.1874,77.3,71.6,80.6,70.7,99.99,1
25802,Montserrat,United Kingdom,16.7425,-62.1874,78.2,75.2,80.6,69.2,0,0
25803,Montserrat,United Kingdom,16.7425,-62.1874,78.3,75.2,80.6,70.4,0,0
25804,Montserrat,United Kingdom,16.7425,-62.1874,78.4,75.2,80.6,71.5,0,0
25805,Montserrat,United Kingdom,16.7425,-62.1874,78,75.2,80.6,69.5,99.99,1
25806,Montserrat,United Kingdom,16.7425,-62.1874,77.7,73.4,80.6,70.1,99.99,1
25807,Montserrat,United Kingdom,16.7425,-62.1874,76.2,71.6,78.8,70.7,99.99,1
25808,Montserrat,United Kingdom,16.7425,-62.1874,77.8,75.2,80.6,68.3,0,0
25809,Montserrat,United Kingdom,16.7425,-62.1874,78.3,75.2,80.6,68.3,0,0
25810,Montserrat,United Kingdom,16.7425,-62.1874,77.1,75.2,80.6,69.7,99.99,1
25811,Montserrat,United Kingdom,16.7425,-62.1874,79,75.2,80.6,70,0,0
25812,Montserrat,United Kingdom,16.7425,-62.1874,77.5,71.6,78.8,70.8,0,0
25813,Montserrat,United Kingdom,16.7425,-62.1874,80,77,82.4,72.2,0,0
25814,Montserrat,United Kingdom,16.7425,-62.1874,79.7,77,80.6,72.1,0,0
25815,Montserrat,United Kingdom,16.7425,-62.1874,77.6,75.2,78.8,69.7,99.99,1
25816,Montserrat,United Kingdom,16.7425,-62.1874,77.3,68,80.6,68.3,0,0
25817,Montserrat,United Kingdom,16.7425,-62.1874,78.9,73.4,80.6,69.2,0,0
25818,Montserrat,United Kingdom,16.7425,-62.1874,79.5,75.2,82.4,72.8,0,0
25819,Montserrat,United Kingdom,16.7425,-62.1874,79.5,77,82.4,70.6,99.99,1
25820,Montserrat,United Kingdom,16.7425,-62.1874,77.8,71.6,82.4,69.2,0,0
25821,Montserrat,United Kingdom,16.7425,-62.1874,77.8,73.4,80.6,70.8,0,0
25822,Montserrat,United Kingdom,16.7425,-62.1874,73,71.6,75.2,71.2,99.99,1
25823,Montserrat,United Kingdom,16.7425,-62.1874,76.9,71.6,80.6,70.4,99.99,1
25824,Montserrat,United Kingdom,16.7425,-62.1874,73.9,69.8,77,70.8,99.99,1
25855,United Kingdom,United Kingdom,55.3781,-3.436,39.7,32.2,44.2,39.7,0.01,0
25856,United Kingdom,United Kingdom,55.3781,-3.436,42.9,41.5,45.1,42.3,0.04,0
25857,United Kingdom,United Kingdom,55.3781,-3.436,42.4,41.4,43.7,41.6,0.02,0
25858,United Kingdom,United Kingdom,55.3781,-3.436,41.4,39.6,42.3,39.8,0,0
25859,United Kingdom,United Kingdom,55.3781,-3.436,44.9,39.6,48.6,43.1,0,0
25860,United Kingdom,United Kingdom,55.3781,-3.436,43.8,39.4,47.1,41.5,0.03,0
25861,United Kingdom,United Kingdom,55.3781,-3.436,38.9,36.7,42.3,34.9,0.33,0
25862,United Kingdom,United Kingdom,55.3781,-3.436,40.9,35.8,45.3,34.9,0,0
25863,United Kingdom,United Kingdom,55.3781,-3.436,46.8,42.4,53.1,44.5,0,0
25864,United Kingdom,United Kingdom,55.3781,-3.436,49.8,45.3,53.1,47,0.01,0
25865,United Kingdom,United Kingdom,55.3781,-3.436,49.2,43.9,52.2,41.7,0.01,0
25866,United Kingdom,United Kingdom,55.3781,-3.436,46.6,41.7,52.9,43.1,0.09,0
25867,United Kingdom,United Kingdom,55.3781,-3.436,46.3,39.6,50.2,39.2,0.16,0
25868,United Kingdom,United Kingdom,55.3781,-3.436,42.4,37.9,47.5,35.5,0,0
25869,United Kingdom,United Kingdom,55.3781,-3.436,41.3,37.2,46.6,37.5,0.01,0
25870,United Kingdom,United Kingdom,55.3781,-3.436,38,31.3,48.2,35.2,0,0
25871,United Kingdom,United Kingdom,55.3781,-3.436,40.1,30.9,47.3,36.9,0.01,0
25872,United Kingdom,United Kingdom,55.3781,-3.436,46.4,43,49.1,40.7,0.02,0
25873,United Kingdom,United Kingdom,55.3781,-3.436,50,41.9,55.6,44.1,0.01,0
25874,United Kingdom,United Kingdom,55.3781,-3.436,41.2,34,47.7,35.1,0.33,0
25875,United Kingdom,United Kingdom,55.3781,-3.436,39.2,33.4,43.3,29.3,0.09,0
25876,United Kingdom,United Kingdom,55.3781,-3.436,38.7,34.9,43.9,30.5,0,0
25877,United Kingdom,United Kingdom,55.3781,-3.436,43.1,40.3,48.7,39.8,0.16,0
25878,United Kingdom,United Kingdom,55.3781,-3.436,44.7,38.3,49.6,40.6,0,0
25879,United Kingdom,United Kingdom,55.3781,-3.436,51.9,48,55.6,48.8,0.05,0
25880,United Kingdom,United Kingdom,55.3781,-3.436,49.9,41.9,57.2,45.4,0.02,0
25881,United Kingdom,United Kingdom,55.3781,-3.436,44.1,40.6,49.6,36.5,0.34,0
25882,United Kingdom,United Kingdom,55.3781,-3.436,42.4,38.1,48.9,36.6,0,0
25883,United Kingdom,United Kingdom,55.3781,-3.436,41.1,36,46.8,36.8,0.1,0
25884,United Kingdom,United Kingdom,55.3781,-3.436,44.8,38.3,50.5,40.7,0.12,0
25885,United Kingdom,United Kingdom,55.3781,-3.436,43.8,37.2,49.1,37.2,0.22,0
25886,United Kingdom,United Kingdom,55.3781,-3.436,49.5,45,55,42,0,0
25887,United Kingdom,United Kingdom,55.3781,-3.436,46.6,37,55.4,40.3,0.43,0
25888,United Kingdom,United Kingdom,55.3781,-3.436,45.5,35.6,52.7,41.3,0.2,0
25889,United Kingdom,United Kingdom,55.3781,-3.436,40.1,36.3,44.8,34.8,0.19,0
25890,United Kingdom,United Kingdom,55.3781,-3.436,37.5,33.6,43.9,33.3,0.03,0
25891,United Kingdom,United Kingdom,55.3781,-3.436,36.9,33.6,42.6,32.2,0,0
25892,United Kingdom,United Kingdom,55.3781,-3.436,39.9,32,51.1,37.5,0.11,0
25893,United Kingdom,United Kingdom,55.3781,-3.436,45.5,39.6,50.9,39.1,0.41,0
25894,United Kingdom,United Kingdom,55.3781,-3.436,42.1,38.3,47.7,32.9,0.15,0
25895,United Kingdom,United Kingdom,55.3781,-3.436,40,34.9,46.4,34.6,0.07,0
25896,United Kingdom,United Kingdom,55.3781,-3.436,39.3,34.2,45.5,35.4,0.02,0
25897,United Kingdom,United Kingdom,55.3781,-3.436,39.7,33.4,48.4,34.5,0.03,0
25898,United Kingdom,United Kingdom,55.3781,-3.436,41.5,39.4,42.8,39,0.08,0
25899,United Kingdom,United Kingdom,55.3781,-3.436,39.2,32.5,45.1,34.6,0.02,0
25900,United Kingdom,United Kingdom,55.3781,-3.436,42.6,30.6,52.2,38.2,0,0
25901,United Kingdom,United Kingdom,55.3781,-3.436,48.7,42.6,54.7,41.8,0,0
25902,United Kingdom,United Kingdom,55.3781,-3.436,44,38.5,50.4,38.7,0.04,0
25903,United Kingdom,United Kingdom,55.3781,-3.436,53.7,42.1,59.5,49.5,0.24,0
25904,United Kingdom,United Kingdom,55.3781,-3.436,50.2,43.5,54.9,43,0,0
25905,United Kingdom,United Kingdom,55.3781,-3.436,44.8,38.7,50.9,33.1,0,0
25906,United Kingdom,United Kingdom,55.3781,-3.436,43.7,40.6,48.7,36.7,0,0
25907,United Kingdom,United Kingdom,55.3781,-3.436,45.2,38.8,50,42.6,0.02,0
25908,United Kingdom,United Kingdom,55.3781,-3.436,47.8,40.6,51.8,43.3,0.08,0
25909,United Kingdom,United Kingdom,55.3781,-3.436,42.4,34,49.5,37.7,0.02,0
25910,United Kingdom,United Kingdom,55.3781,-3.436,48.7,40.3,57.7,41.9,0,0
25911,United Kingdom,United Kingdom,55.3781,-3.436,49.4,42.4,55,46.4,0,0
25912,United Kingdom,United Kingdom,55.3781,-3.436,43.9,41.4,47.5,40.4,0.07,0
25913,United Kingdom,United Kingdom,55.3781,-3.436,43.1,40.8,46.8,38,0,0
25914,United Kingdom,United Kingdom,55.3781,-3.436,42,39.2,45.3,32.8,0,0
25915,United Kingdom,United Kingdom,55.3781,-3.436,40.4,33.6,45.5,31.6,0,0
25916,United Kingdom,United Kingdom,55.3781,-3.436,41.8,35.6,48,32.4,0,0
25917,United Kingdom,United Kingdom,55.3781,-3.436,42,33.3,50.9,31,0,0
25948,,Uruguay,-32.5228,-55.7658,80.8,69.3,86,66.6,0,0
25949,,Uruguay,-32.5228,-55.7658,75.1,69.3,80.6,65.6,0,0
25950,,Uruguay,-32.5228,-55.7658,77.4,61.9,86,62.2,0,0
25951,,Uruguay,-32.5228,-55.7658,86.1,69.8,92.3,66.7,0,0
25952,,Uruguay,-32.5228,-55.7658,86.1,69.8,92.3,66.7,0,0
25953,,Uruguay,-32.5228,-55.7658,76.9,66.6,83.3,59.3,0,0
25954,,Uruguay,-32.5228,-55.7658,75.7,57.2,84.2,55.8,0,0
25955,,Uruguay,-32.5228,-55.7658,80.2,72.5,88,67.1,0,0
25956,,Uruguay,-32.5228,-55.7658,68,63,72.5,60.9,1.63,0
25957,,Uruguay,-32.5228,-55.7658,74.8,61.2,81.5,57.8,0,0
25958,,Uruguay,-32.5228,-55.7658,74.8,61.2,81.5,57.8,0,0
25959,,Uruguay,-32.5228,-55.7658,83.1,71.6,89.6,66,0,0
25960,,Uruguay,-32.5228,-55.7658,83.1,71.6,89.6,66,0,0
25961,,Uruguay,-32.5228,-55.7658,80,72.5,88.9,68.4,0,0
25962,,Uruguay,-32.5228,-55.7658,81.4,73.8,90.9,68.5,0,0
